!
-3.60342317359506,143518,1.44061418090462E+5,1.44466609001616E+5,1.44540153060159E+5,1.44453605147224E+5,1.44296971985427E+5
-3.56324903132865,143662,1.44107604863739E+5,1.44464393257055E+5,1.44539637075389E+5,1.44463141030672E+5,1.44336354604586E+5
-3.52307488906225,144450,1.44147284673671E+5,1.44462101077007E+5,1.44539104529987E+5,1.44471402451126E+5,1.44370597719515E+5
-3.48290074679584,143960,1.44180364696564E+5,1.4445972886554E+5,1.44538554691299E+5,1.44478595958276E+5,1.44399406285413E+5
-3.44272660452943,144280,1.44207474859822E+5,1.44457272810816E+5,1.44537986785106E+5,1.4448488883566E+5,1.44423247532204E+5
-3.40255246226303,144276,1.44229476698631E+5,1.44454728869234E+5,1.44537399992734E+5,1.44490417390019E+5,1.44442851550607E+5
-3.36237831999662,144235,1.44247222780447E+5,1.44452092748195E+5,1.44536793447933E+5,1.44495293350408E+5,1.44458964337875E+5
-3.32220417773022,144508,1.44261462027445E+5,1.44449359887344E+5,1.44536166233491E+5,1.44499608827943E+5,1.44472248182631E+5
-3.28203003546381,144384,1.44272816682491E+5,1.44446525438138E+5,1.44535517377566E+5,1.44503440178384E+5,1.44483254792367E+5
-3.2418558931974,144250,1.44281789598972E+5,1.4444358424156E+5,1.44534845849706E+5,1.44506851026025E+5,1.44492429585644E+5
-3.201681750931,144302,1.44288781709389E+5,1.44440530803785E+5,1.4453415055652E+5,1.44509894643879E+5,1.44500126809169E+5
-3.16150760866459,144730,1.44294110851006E+5,1.44437359269584E+5,1.44533430336977E+5,1.44512615837445E+5,1.44506626510964E+5
-3.12133346639818,144486,1.44298028596337E+5,1.44434063393224E+5,1.44532683957283E+5,1.44515052443659E+5,1.44512149906134E+5
-3.08115932413178,144608,1.44300734175487E+5,1.44430636506575E+5,1.44531910105307E+5,1.44517236529828E+5,1.44516872137741E+5
-3.04098518186537,144052,1.4430238556549E+5,1.44427071484131E+5,1.4453110738449E+5,1.44519195357352E+5,1.4452093244348E+5
-3.00081103959897,143940,1.44303108155543E+5,1.4442336070459E+5,1.44530274307203E+5,1.44520952159906E+5,1.44524442087808E+5
-2.96063689733256,143378,1.44303001455381E+5,1.44419496008596E+5,1.4452940928748E+5,1.44522526774383E+5,1.44527490488885E+5
-2.92046275506615,144059,1.44302144268885E+5,1.44415468652211E+5,1.44528510633071E+5,1.44523936154245E+5,1.44530149933322E+5
-2.88028861279975,144728,1.44300598680823E+5,1.44411269255597E+5,1.44527576536725E+5,1.44525194788338E+5,1.44532479204126E+5
-2.84011447053334,144705,1.44298413130911E+5,1.44406887746356E+5,1.4452660506664E+5,1.44526315043164E+5,1.44534526378715E+5
-2.79994032826693,144004,1.44295624786354E+5,1.44402313296866E+5,1.44525594155959E+5,1.44527307442691E+5,1.44536330994801E+5
-2.75976618600053,144314,1.44292261373442E+5,1.44397534254886E+5,1.44524541591235E+5,1.44528180896756E+5,1.44537925734529E+5
-2.71959204373412,143898,1.44288342589533E+5,1.44392538066579E+5,1.44523444999713E+5,1.44528942886718E+5,1.44539337740488E+5
-2.67941790146772,144651,1.44283881186822E+5,1.44387311191007E+5,1.44522301835321E+5,1.44529599615137E+5,1.4454058964932E+5
-2.63924375920131,143897,1.44278883796575E+5,1.44381839004988E+5,1.44521109363197E+5,1.44530156124748E+5,1.44541700407606E+5
-2.5990696169349,144440,1.44273351545381E+5,1.44376105697056E+5,1.44519864642582E+5,1.44530616390741E+5,1.44542685918966E+5
-2.5588954746685,143982,1.4426728050189E+5,1.44370094149086E+5,1.44518564507885E+5,1.44530983389371E+5,1.44543559559511E+5
-2.51872133240209,144486,1.44260661982558E+5,1.44363785803907E+5,1.44517205547685E+5,1.44531259144999E+5,1.44544332589931E+5
-2.47854719013568,143921,1.4425348273719E+5,1.44357160516985E+5,1.44515784081418E+5,1.4453144475693E+5,1.4454501448582E+5
-2.43837304786928,144365,1.4424572502895E+5,1.44350196389953E+5,1.44514296133452E+5,1.44531540406672E+5,1.44545613202837E+5
